total_trades,closed_trades,open_trades,win_rate,total_pnl_abs,total_return_pct,avg_pnl_abs,avg_win,avg_loss,profit_factor,daily_pnl_mean,weekly_pnl_mean,monthly_pnl_mean,max_drawdown,peak_to_trough_drawdown,sharpe_ratio,avg_holding_bars,exit_distribution,initial_capital,final_capital,banked_profit,capital_sweep_total,total_account_value,monthly_returns_pct,long_metrics,short_metrics
935,935,0,34.55,856481.95,8564.82,916.02,5599.36,-1555.74,1.9,1350.92,3707.71,15572.4,-6.85,-32.33,2.0967,18.1,"{'stop_loss': 622, 'take_profit': 189, 'trailing_stop': 64, 'ttl_expired': 55, 'liquidation': 5}",10000.0,866481.95,0.0,0.0,866481.95,"{'2021-12': {'ret': 13.32, 'ret_abs': 13.32, 'withdrawn': 0.0}, '2022-01': {'ret': 20.43, 'ret_abs': 36.46, 'withdrawn': 0.0}, '2022-02': {'ret': -7.48, 'ret_abs': 26.26, 'withdrawn': 0.0}, '2022-03': {'ret': -16.86, 'ret_abs': 4.97, 'withdrawn': 0.0}, '2022-04': {'ret': -6.11, 'ret_abs': -1.44, 'withdrawn': 0.0}, '2022-05': {'ret': -4.44, 'ret_abs': -5.82, 'withdrawn': 0.0}, '2022-06': {'ret': 37.45, 'ret_abs': 29.45, 'withdrawn': 0.0}, '2022-07': {'ret': 1.85, 'ret_abs': 31.85, 'withdrawn': 0.0}, '2022-08': {'ret': -0.67, 'ret_abs': 30.97, 'withdrawn': 0.0}, '2022-09': {'ret': -12.11, 'ret_abs': 15.1, 'withdrawn': 0.0}, '2022-10': {'ret': 28.82, 'ret_abs': 48.27, 'withdrawn': 0.0}, '2022-11': {'ret': 15.66, 'ret_abs': 71.49, 'withdrawn': 0.0}, '2022-12': {'ret': 22.49, 'ret_abs': 110.06, 'withdrawn': 0.0}, '2023-01': {'ret': 13.4, 'ret_abs': 138.2, 'withdrawn': 0.0}, '2023-02': {'ret': 10.57, 'ret_abs': 163.37, 'withdrawn': 0.0}, '2023-03': {'ret': 20.96, 'ret_abs': 218.58, 'withdrawn': 0.0}, '2023-04': {'ret': 5.85, 'ret_abs': 237.21, 'withdrawn': 0.0}, '2023-05': {'ret': 13.77, 'ret_abs': 283.66, 'withdrawn': 0.0}, '2023-06': {'ret': 24.16, 'ret_abs': 376.36, 'withdrawn': 0.0}, '2023-07': {'ret': -4.42, 'ret_abs': 355.31, 'withdrawn': 0.0}, '2023-08': {'ret': 13.89, 'ret_abs': 418.54, 'withdrawn': 0.0}, '2023-09': {'ret': 0.55, 'ret_abs': 421.4, 'withdrawn': 0.0}, '2023-10': {'ret': 19.01, 'ret_abs': 520.53, 'withdrawn': 0.0}, '2023-11': {'ret': -0.47, 'ret_abs': 517.6, 'withdrawn': 0.0}, '2023-12': {'ret': 4.64, 'ret_abs': 546.26, 'withdrawn': 0.0}, '2024-01': {'ret': 8.36, 'ret_abs': 600.28, 'withdrawn': 0.0}, '2024-02': {'ret': 12.32, 'ret_abs': 686.57, 'withdrawn': 0.0}, '2024-03': {'ret': -19.81, 'ret_abs': 530.72, 'withdrawn': 0.0}, '2024-04': {'ret': -2.28, 'ret_abs': 516.36, 'withdrawn': 0.0}, '2024-05': {'ret': 10.43, 'ret_abs': 580.63, 'withdrawn': 0.0}, '2024-06': {'ret': -9.09, 'ret_abs': 518.8, 'withdrawn': 0.0}, '2024-07': {'ret': 21.26, 'ret_abs': 650.38, 'withdrawn': 0.0}, '2024-08': {'ret': -3.11, 'ret_abs': 627.01, 'withdrawn': 0.0}, '2024-09': {'ret': 3.35, 'ret_abs': 651.36, 'withdrawn': 0.0}, '2024-10': {'ret': 6.27, 'ret_abs': 698.44, 'withdrawn': 0.0}, '2024-11': {'ret': -15.57, 'ret_abs': 574.09, 'withdrawn': 0.0}, '2024-12': {'ret': -9.99, 'ret_abs': 506.74, 'withdrawn': 0.0}, '2025-01': {'ret': 12.6, 'ret_abs': 583.18, 'withdrawn': 0.0}, '2025-02': {'ret': 27.07, 'ret_abs': 768.09, 'withdrawn': 0.0}, '2025-03': {'ret': 37.03, 'ret_abs': 1089.53, 'withdrawn': 0.0}, '2025-04': {'ret': 13.53, 'ret_abs': 1250.46, 'withdrawn': 0.0}, '2025-05': {'ret': 0.89, 'ret_abs': 1262.45, 'withdrawn': 0.0}, '2025-06': {'ret': 18.47, 'ret_abs': 1514.07, 'withdrawn': 0.0}, '2025-07': {'ret': 11.55, 'ret_abs': 1700.56, 'withdrawn': 0.0}, '2025-08': {'ret': 17.98, 'ret_abs': 2024.34, 'withdrawn': 0.0}, '2025-09': {'ret': 24.54, 'ret_abs': 2545.66, 'withdrawn': 0.0}, '2025-10': {'ret': 8.35, 'ret_abs': 2766.46, 'withdrawn': 0.0}, '2025-11': {'ret': 39.92, 'ret_abs': 3910.75, 'withdrawn': 0.0}, '2025-12': {'ret': -2.95, 'ret_abs': 3792.36, 'withdrawn': 0.0}, '2026-01': {'ret': 60.88, 'ret_abs': 6162.17, 'withdrawn': 0.0}, '2026-02': {'ret': 1.8, 'ret_abs': 6274.61, 'withdrawn': 0.0}, '2026-03': {'ret': 6.01, 'ret_abs': 6657.91, 'withdrawn': 0.0}, '2026-04': {'ret': -2.41, 'ret_abs': 6495.13, 'withdrawn': 0.0}, '2026-05': {'ret': 8.21, 'ret_abs': 7036.45, 'withdrawn': 0.0}, '2026-06': {'ret': 21.42, 'ret_abs': 8564.82, 'withdrawn': 0.0}}","{'count': 187, 'win_rate': 40.11, 'total_pnl': 254340.5, 'avg_pnl': 1360.11, 'profit_factor': 1.74}","{'count': 748, 'win_rate': 33.16, 'total_pnl': 602141.45, 'avg_pnl': 805.0, 'profit_factor': 1.99}"
